id,label
9130,41093,1
9131,41094,1
9132,41095,0
9133,41096,1
9134,41097,0
9135,41098,1
9136,41099,1
9137,41100,1
9138,41101,1
9139,41102,1
9140,41103,0
9141,41104,1
9142,41105,1
9143,41106,1
9144,41107,1
9145,41108,1
9146,41109,1
9147,41110,0
9148,41111,1
9149,41112,1
9150,41113,1
9151,41114,1
9152,41115,1
9153,41116,1
9154,41117,1
9155,41118,1
9156,41119,1
9157,41120,1
9158,41121,1
9159,41122,1
9160,41123,0
9161,41124,1
9162,41125,1
9163,41126,1
9164,41127,1
9165,41128,1
9166,41129,1
9167,41130,1
9168,41131,1
9169,41132,1
9170,41133,1
9171,41134,1
9172,41135,1
9173,41136,1
9174,41137,1
9175,41138,0
9176,41139,1
9177,41140,1
9178,41141,1
9179,41142,1
9180,41143,1
9181,41144,1
9182,41145,1
9183,41146,1
9184,41147,1
9185,41148,1
9186,41149,1
9187,41150,1
9188,41151,1
9189,41152,1
9190,41153,1
9191,41154,1
9192,41155,1
9193,41156,1
9194,41157,1
9195,41158,1
9196,41159,1
9197,41160,1
9198,41161,1
9199,41162,1
9200,41163,1
9201,41164,1
9202,41165,1
9203,41166,1
9204,41167,0
9205,41168,1
9206,41169,1
9207,41170,0
9208,41171,1
9209,41172,1
9210,41173,1
9211,41174,1
9212,41175,0
9213,41176,1
9214,41177,1
9215,41178,1
9216,41179,0
9217,41180,1
9218,41181,1
9219,41182,1
9220,41183,1
9221,41184,1
9222,41185,1
9223,41186,1
9224,41187,0
9225,41188,0
9226,41189,0
9227,41190,0
9228,41191,1
9229,41192,1
9230,41193,1
9231,41194,1
9232,41195,1
9233,41196,1
9234,41197,1
9235,41198,1
9236,41199,1
9237,41200,1
9238,41201,1
9239,41202,0
9240,41203,1
9241,41204,1
9242,41205,1
9243,41206,1
9244,41207,1
9245,41208,1
9246,41209,1
9247,41210,1
9248,41211,1
9249,41212,1
9250,41213,0
9251,41214,1
9252,41215,1
9253,41216,1
9254,41217,1
9255,41218,1
9256,41219,0
9257,41220,1
9258,41221,1
9259,41222,1
9260,41223,1
9261,41224,1
9262,41225,0
9263,41226,1
9264,41227,1
9265,41228,1
9266,41229,1
9267,41230,1
9268,41231,1
9269,41232,1
9270,41233,1
9271,41234,1
9272,41235,1
9273,41236,1
9274,41237,0
9275,41238,1
9276,41239,1
9277,41240,1
9278,41241,1
9279,41242,1
9280,41243,1
9281,41244,0
9282,41245,0
9283,41246,1
9284,41247,1
9285,41248,1
9286,41249,0
9287,41250,1
9288,41251,1
9289,41252,0
9290,41253,1
9291,41254,1
9292,41255,1
9293,41256,1
9294,41257,1
9295,41258,0
9296,41259,0
9297,41260,0
9298,41261,1
9299,41262,1
9300,41263,1
9301,41264,1
9302,41265,1
9303,41266,0
9304,41267,1
9305,41268,1
9306,41269,1
9307,41270,1
9308,41271,1
9309,41272,0
9310,41273,1
9311,41274,1
9312,41275,1
9313,41276,1
9314,41277,1
9315,41278,1
9316,41279,1
9317,41280,1
9318,41281,1
9319,41282,0
9320,41283,1
9321,41284,1
9322,41285,0
9323,41286,1
9324,41287,1
9325,41288,1
9326,41289,1
9327,41290,0
9328,41291,0
9329,41292,1
9330,41293,1
9331,41294,1
9332,41295,0
9333,41296,1
9334,41297,1
9335,41298,1
9336,41299,1
9337,41300,1
9338,41301,1
9339,41302,0
9340,41303,1
9341,41304,1
9342,41305,0
9343,41306,1
9344,41307,1
9345,41308,1
9346,41309,1
9347,41310,1
9348,41311,0
9349,41312,1
9350,41313,1
9351,41314,1
9352,41315,1
9353,41316,1
9354,41317,1
9355,41318,0
9356,41319,1
9357,41320,0
9358,41321,1
9359,41322,0
9360,41323,1
9361,41324,1
9362,41325,1
9363,41326,1
9364,41327,1
9365,41328,1
9366,41329,1
9367,41330,1
9368,41331,1
9369,41332,1
9370,41333,0
9371,41334,1
9372,41335,1
9373,41336,1
9374,41337,1
9375,41338,0
9376,41339,1
9377,41340,1
9378,41341,1
9379,41342,1
9380,41343,1
9381,41344,1
9382,41345,0
9383,41346,1
9384,41347,1
9385,41348,1
9386,41349,1
9387,41350,1
9388,41351,1
9389,41352,0
9390,41353,1
9391,41354,1
9392,41355,1
9393,41356,0
9394,41357,1
9395,41358,1
9396,41359,1
9397,41360,1
9398,41361,1
9399,41362,1
9400,41363,1
9401,41364,1
9402,41365,1
9403,41366,0
9404,41367,1
9405,41368,1
9406,41369,1
9407,41370,1
9408,41371,1
9409,41372,1
9410,41373,1
9411,41374,1
9412,41375,1
9413,41376,1
9414,41377,1
9415,41378,1
9416,41379,1
9417,41380,1
9418,41381,1
9419,41382,1
9420,41383,1
9421,41384,1
9422,41385,0
9423,41386,1
9424,41387,0
9425,41388,1
9426,41389,1
9427,41390,1
9428,41391,1
9429,41392,1
9430,41393,1
9431,41394,1
9432,41395,1
9433,41396,1
9434,41397,1
9435,41398,0
9436,41399,1
9437,41400,1
9438,41401,0
9439,41402,1
9440,41403,1
9441,41404,1
9442,41405,1
9443,41406,1
9444,41407,1
9445,41408,1
9446,41409,1
9447,41410,1
9448,41411,1
9449,41412,0
9450,41413,1
9451,41414,1
9452,41415,1
9453,41416,0
9454,41417,1
9455,41418,1
9456,41419,1
9457,41420,1
9458,41421,1
9459,41422,1
9460,41423,1
9461,41424,1
9462,41425,1
9463,41426,1
9464,41427,0
9465,41428,1
9466,41429,1
9467,41430,0
9468,41431,1
9469,41432,1
9470,41433,0
9471,41434,1
9472,41435,1
9473,41436,1
9474,41437,1
9475,41438,1
9476,41439,1
9477,41440,1
9478,41441,1
9479,41442,1
9480,41443,1
9481,41444,1
9482,41445,1
9483,41446,1
9484,41447,1
9485,41448,1
9486,41449,1
9487,41450,0
9488,41451,0
9489,41452,1
9490,41453,1
9491,41454,1
9492,41455,1
9493,41456,0
9494,41457,1
9495,41458,1
9496,41459,1
9497,41460,1
9498,41461,1
9499,41462,1
9500,41463,1
9501,41464,1
9502,41465,0
9503,41466,1
9504,41467,1
9505,41468,1
9506,41469,1
9507,41470,1
9508,41471,0
9509,41472,0
9510,41473,0
9511,41474,1
9512,41475,1
9513,41476,1
9514,41477,1
9515,41478,1
9516,41479,1
9517,41480,0
9518,41481,1
9519,41482,1
9520,41483,1
9521,41484,1
9522,41485,0
9523,41486,1
9524,41487,1
9525,41488,1
9526,41489,1
9527,41490,1
9528,41491,1
9529,41492,1
9530,41493,0
9531,41494,1
9532,41495,1
9533,41496,1
9534,41497,1
9535,41498,1
9536,41499,1
9537,41500,1
9538,41501,0
9539,41502,1
9540,41503,0
9541,41504,1
9542,41505,1
9543,41506,1
9544,41507,1
9545,41508,1
9546,41509,1
9547,41510,1
9548,41511,1
9549,41512,1
9550,41513,1
9551,41514,1
9552,41515,1
9553,41516,1
9554,41517,1
9555,41518,1
9556,41519,1
9557,41520,1
9558,41521,0
9559,41522,0
9560,41523,1
9561,41524,1
9562,41525,1
9563,41526,1
9564,41527,1
9565,41528,1
9566,41529,1
9567,41530,1
9568,41531,1
9569,41532,1
9570,41533,1
9571,41534,0
9572,41535,0
9573,41536,1
9574,41537,1
9575,41538,0
9576,41539,0
9577,41540,0
9578,41541,1
9579,41542,0
9580,41543,1
9581,41544,1
9582,41545,1
9583,41546,1
9584,41547,0
9585,41548,0
9586,41549,1
9587,41550,0
9588,41551,1
9589,41552,1
9590,41553,1
9591,41554,1
9592,41555,1
9593,41556,1
9594,41557,1
9595,41558,1
9596,41559,1
9597,41560,1
9598,41561,1
9599,41562,1
9600,41563,1
9601,41564,1
9602,41565,1
9603,41566,1
9604,41567,1
9605,41568,1
9606,41569,1
9607,41570,1
9608,41571,1
9609,41572,1
9610,41573,0
9611,41574,0
9612,41575,1
9613,41576,1
9614,41577,0
9615,41578,1
9616,41579,1
9617,41580,1
9618,41581,1
9619,41582,0
9620,41583,1
9621,41584,0
9622,41585,1
9623,41586,1
9624,41587,1
9625,41588,0
9626,41589,0
9627,41590,1
9628,41591,1
9629,41592,1
9630,41593,1
9631,41594,1
9632,41595,1
9633,41596,1
9634,41597,1
9635,41598,1
9636,41599,1
9637,41600,0
9638,41601,1
9639,41602,1
9640,41603,1
9641,41604,1
9642,41605,1
9643,41606,1
9644,41607,1
9645,41608,1
9646,41609,1
9647,41610,1
9648,41611,1
9649,41612,1
9650,41613,1
9651,41614,1
9652,41615,1
9653,41616,1
9654,41617,1
9655,41618,1
9656,41619,1
9657,41620,1
9658,41621,1
9659,41622,1
9660,41623,0
9661,41624,1
9662,41625,1
9663,41626,1
9664,41627,1
9665,41628,1
9666,41629,1
9667,41630,1
9668,41631,1
9669,41632,1
9670,41633,1
9671,41634,1
9672,41635,1
9673,41636,1
9674,41637,1
9675,41638,1
9676,41639,1
9677,41640,0
9678,41641,1
9679,41642,1
9680,41643,0
9681,41644,1
9682,41645,0
9683,41646,1
9684,41647,0
9685,41648,1
9686,41649,1
9687,41650,1
9688,41651,1
9689,41652,1
9690,41653,1
9691,41654,0
9692,41655,0
9693,41656,1
9694,41657,1
9695,41658,1
9696,41659,0
9697,41660,1
9698,41661,0
9699,41662,1
9700,41663,1
9701,41664,0
9702,41665,1
9703,41666,1
9704,41667,1
9705,41668,0
9706,41669,1
9707,41670,1
9708,41671,1
9709,41672,1
9710,41673,1
9711,41674,1
9712,41675,0
9713,41676,1
9714,41677,1
9715,41678,0
9716,41679,1
9717,41680,0
9718,41681,1
9719,41682,0
9720,41683,1
9721,41684,1
9722,41685,0
9723,41686,1
9724,41687,1
9725,41688,1
9726,41689,1
9727,41690,1
9728,41691,1
9729,41692,1
9730,41693,0
9731,41694,1
9732,41695,1
9733,41696,0
9734,41697,0
9735,41698,1
9736,41699,1
9737,41700,1
9738,41701,1
9739,41702,1
9740,41703,1
9741,41704,1
9742,41705,1
9743,41706,1
9744,41707,1
9745,41708,0
9746,41709,1
9747,41710,1
9748,41711,1
9749,41712,1
9750,41713,1
9751,41714,1
9752,41715,1
9753,41716,1
9754,41717,1
9755,41718,1
9756,41719,0
9757,41720,1
9758,41721,0
9759,41722,1
9760,41723,1
9761,41724,1
9762,41725,1
9763,41726,1
9764,41727,0
9765,41728,1
9766,41729,1
9767,41730,1
9768,41731,1
9769,41732,1
9770,41733,1
9771,41734,1
9772,41735,1
9773,41736,1
9774,41737,0
9775,41738,0
9776,41739,1
9777,41740,1
9778,41741,1
9779,41742,0
9780,41743,1
9781,41744,0
9782,41745,1
9783,41746,1
9784,41747,0
9785,41748,1
9786,41749,1
9787,41750,1
9788,41751,0
9789,41752,1
9790,41753,1
9791,41754,1
9792,41755,1
9793,41756,1
9794,41757,1
9795,41758,0
9796,41759,1
9797,41760,1
9798,41761,0
9799,41762,1
9800,41763,0
9801,41764,1
9802,41765,1
9803,41766,1
9804,41767,1
9805,41768,1
9806,41769,1
9807,41770,1
9808,41771,1
9809,41772,0
9810,41773,0
9811,41774,1
9812,41775,1
9813,41776,1
9814,41777,1
9815,41778,1
9816,41779,1
9817,41780,1
9818,41781,1
9819,41782,0
9820,41783,1
9821,41784,1
9822,41785,1
9823,41786,1
9824,41787,0
9825,41788,1
9826,41789,1
9827,41790,1
9828,41791,1
9829,41792,1
9830,41793,1
9831,41794,0
9832,41795,1
9833,41796,1
9834,41797,1
9835,41798,1
9836,41799,1
9837,41800,1
9838,41801,1
9839,41802,1
9840,41803,0
9841,41804,1
9842,41805,1
9843,41806,0
9844,41807,1
9845,41808,1
9846,41809,1
9847,41810,1
9848,41811,1
9849,41812,0
9850,41813,1
9851,41814,1
9852,41815,1
9853,41816,1
9854,41817,1
9855,41818,1
9856,41819,1
9857,41820,1
9858,41821,1
9859,41822,1
9860,41823,1
9861,41824,1
9862,41825,1
9863,41826,1
9864,41827,1
9865,41828,1
9866,41829,1
9867,41830,0
9868,41831,1
9869,41832,1
9870,41833,1
9871,41834,1
9872,41835,1
9873,41836,1
9874,41837,1
9875,41838,1
9876,41839,1
9877,41840,1
9878,41841,1
9879,41842,1
9880,41843,1
9881,41844,0
9882,41845,1
9883,41846,1
9884,41847,0
9885,41848,1
9886,41849,1
9887,41850,1
9888,41851,0
9889,41852,1
9890,41853,1
9891,41854,1
9892,41855,1
9893,41856,1
9894,41857,1
9895,41858,1
9896,41859,0
9897,41860,1
9898,41861,0
9899,41862,1
9900,41863,1
9901,41864,1
9902,41865,1
9903,41866,1
9904,41867,1
9905,41868,1
9906,41869,1
9907,41870,1
9908,41871,1
9909,41872,1
9910,41873,1
9911,41874,1
9912,41875,1
9913,41876,0
9914,41877,1
9915,41878,1
9916,41879,1
9917,41880,1
9918,41881,1
9919,41882,1
9920,41883,0
9921,41884,1
9922,41885,0
9923,41886,1
9924,41887,1
9925,41888,1
9926,41889,1
9927,41890,0
9928,41891,1
9929,41892,1
9930,41893,1
9931,41894,1
9932,41895,1
9933,41896,1
9934,41897,1
9935,41898,1
9936,41899,1
9937,41900,1
9938,41901,1
9939,41902,1
9940,41903,1
9941,41904,1
9942,41905,1
9943,41906,1
9944,41907,1
9945,41908,1
9946,41909,1
9947,41910,1
9948,41911,1
9949,41912,1
9950,41913,1
9951,41914,1
9952,41915,0
9953,41916,1
9954,41917,1
9955,41918,1
9956,41919,1
9957,41920,1
9958,41921,1
9959,41922,1
9960,41923,0
9961,41924,1
9962,41925,0
9963,41926,1
9964,41927,1
9965,41928,1
9966,41929,1
9967,41930,1
9968,41931,1
9969,41932,1
9970,41933,1
9971,41934,1
9972,41935,1
9973,41936,1
9974,41937,1
9975,41938,1
9976,41939,1
9977,41940,1
9978,41941,1
9979,41942,1
9980,41943,1
9981,41944,0
9982,41945,1
9983,41946,1
9984,41947,0
9985,41948,1
9986,41949,1
9987,41950,1
9988,41951,1
9989,41952,1
9990,41953,1
9991,41954,1
9992,41955,1
9993,41956,1
9994,41957,1
9995,41958,1
9996,41959,1
9997,41960,1
9998,41961,1
9999,41962,1
10000,41963,1
10001,41964,1
10002,41965,1
10003,41966,1
10004,41967,1
10005,41968,1
10006,41969,1
10007,41970,1
10008,41971,1
10009,41972,1
10010,41973,1
10011,41974,1
10012,41975,1
10013,41976,1
10014,41977,1
10015,41978,1
10016,41979,1
10017,41980,1
10018,41981,1
10019,41982,0
10020,41983,1
10021,41984,1
10022,41985,1
10023,41986,1
10024,41987,1
10025,41988,1
10026,41989,1
10027,41990,1
10028,41991,1
10029,41992,1
10030,41993,1
10031,41994,1
10032,41995,0
10033,41996,1
10034,41997,1
10035,41998,0
10036,41999,0
10037,42000,1
10038,42001,1
10039,42002,1
10040,42003,1
10041,42004,1
10042,42005,1
10043,42006,0
10044,42007,1
10045,42008,1
10046,42009,1
10047,42010,1
10048,42011,1
10049,42012,1
10050,42013,1
10051,42014,1
10052,42015,1
10053,42016,1
10054,42017,1
10055,42018,1
10056,42019,1
10057,42020,1
10058,42021,0
10059,42022,1
10060,42023,1
10061,42024,1
10062,42025,1
10063,42026,0
10064,42027,1
10065,42028,1
10066,42029,1
10067,42030,1
10068,42031,1
10069,42032,1
10070,42033,1
10071,42034,0
10072,42035,1
10073,42036,1
10074,42037,1
10075,42038,1
10076,42039,0
10077,42040,1
10078,42041,1
10079,42042,0
10080,42043,1
10081,42044,1
10082,42045,1
10083,42046,1
10084,42047,1
10085,42048,1
10086,42049,1
10087,42050,1
10088,42051,0
10089,42052,1
10090,42053,1
10091,42054,1
10092,42055,1
10093,42056,1
10094,42057,1
10095,42058,0
10096,42059,1
10097,42060,0
10098,42061,1
10099,42062,0
10100,42063,1
10101,42064,1
10102,42065,1
10103,42066,1
10104,42067,0
10105,42068,1
10106,42069,1
10107,42070,1
10108,42071,1
10109,42072,1
10110,42073,1
10111,42074,1
10112,42075,0
10113,42076,0
10114,42077,1
10115,42078,1
10116,42079,0
10117,42080,1
10118,42081,1
10119,42082,1
10120,42083,1
10121,42084,1
10122,42085,0
10123,42086,1
10124,42087,1
10125,42088,1
10126,42089,1
10127,42090,1
10128,42091,1
10129,42092,1
10130,42093,1
10131,42094,0
10132,42095,1
10133,42096,1
10134,42097,1
10135,42098,1
10136,42099,0
10137,42100,1
10138,42101,1
10139,42102,1
10140,42103,1
10141,42104,1
10142,42105,0
10143,42106,0
10144,42107,1
10145,42108,0
10146,42109,1
10147,42110,0
10148,42111,1
10149,42112,0
10150,42113,1
10151,42114,1
10152,42115,1
10153,42116,0
10154,42117,1
10155,42118,1
10156,42119,1
10157,42120,1
10158,42121,0
10159,42122,1
10160,42123,1
10161,42124,1
10162,42125,1
10163,42126,1
10164,42127,1
10165,42128,1
10166,42129,1
10167,42130,1
10168,42131,1
10169,42132,1
10170,42133,1
10171,42134,1
10172,42135,1
10173,42136,1
10174,42137,1
10175,42138,1
10176,42139,1
10177,42140,1
10178,42141,0
10179,42142,1
10180,42143,1
10181,42144,1
10182,42145,1
10183,42146,0
10184,42147,0
10185,42148,1
10186,42149,1
10187,42150,1
10188,42151,1
10189,42152,0
10190,42153,1
10191,42154,1
10192,42155,1
10193,42156,1
10194,42157,1
10195,42158,1
10196,42159,1
10197,42160,0
10198,42161,1
10199,42162,1
10200,42163,1
10201,42164,1
10202,42165,1
10203,42166,1
10204,42167,0
10205,42168,1
10206,42169,1
10207,42170,1
10208,42171,1
10209,42172,1
10210,42173,1
10211,42174,1
10212,42175,1
10213,42176,1
10214,42177,1
10215,42178,1
10216,42179,1
10217,42180,0
10218,42181,1
10219,42182,1
10220,42183,1
10221,42184,1
10222,42185,1
10223,42186,1
10224,42187,1
10225,42188,1
10226,42189,1
10227,42190,1
10228,42191,0
10229,42192,1
10230,42193,1
10231,42194,1
10232,42195,1
10233,42196,1
10234,42197,1
10235,42198,1
10236,42199,1
10237,42200,1
10238,42201,1
10239,42202,1
10240,42203,1
10241,42204,1
10242,42205,0
10243,42206,1
10244,42207,1
10245,42208,1
10246,42209,1
10247,42210,1
10248,42211,1
10249,42212,1
10250,42213,0
10251,42214,1
10252,42215,0
10253,42216,1
10254,42217,1
10255,42218,1
10256,42219,1
10257,42220,0
10258,42221,1
10259,42222,1
10260,42223,1
10261,42224,1
10262,42225,1
10263,42226,1
10264,42227,1
10265,42228,1
10266,42229,1
10267,42230,1
10268,42231,1
10269,42232,1
10270,42233,0
10271,42234,1
10272,42235,1
10273,42236,1
10274,42237,1
10275,42238,1
10276,42239,1
10277,42240,1
10278,42241,1
10279,42242,1
10280,42243,1
10281,42244,0
10282,42245,1
10283,42246,1
10284,42247,1
10285,42248,1
10286,42249,1
10287,42250,1
10288,42251,1
10289,42252,0
10290,42253,1
10291,42254,1
10292,42255,1
10293,42256,0
10294,42257,0
10295,42258,1
10296,42259,1
10297,42260,1
10298,42261,1
10299,42262,1
10300,42263,1
10301,42264,1
10302,42265,1
10303,42266,1
10304,42267,1
10305,42268,1
10306,42269,1
10307,42270,1
10308,42271,0
10309,42272,1
10310,42273,1
10311,42274,1
10312,42275,1
10313,42276,1
10314,42277,1
10315,42278,1
10316,42279,1
10317,42280,1
10318,42281,1
10319,42282,1
10320,42283,1
10321,42284,1
10322,42285,1
10323,42286,1
10324,42287,1
10325,42288,1
10326,42289,1
10327,42290,1
10328,42291,0
10329,42292,1
10330,42293,1
10331,42294,1
10332,42295,1
10333,42296,1
10334,42297,1
10335,42298,0
10336,42299,1
10337,42300,1
10338,42301,1
10339,42302,1
10340,42303,1
10341,42304,1
10342,42305,1
10343,42306,1
10344,42307,1
10345,42308,1
10346,42309,1
10347,42310,1
10348,42311,1
10349,42312,1
10350,42313,1
10351,42314,1
10352,42315,1
10353,42316,1
10354,42317,1
10355,42318,1
10356,42319,1
10357,42320,0
10358,42321,1
10359,42322,1
10360,42323,1
10361,42324,1
10362,42325,1
10363,42326,1
10364,42327,1
10365,42328,1
10366,42329,0
10367,42330,1
10368,42331,1
10369,42332,1
10370,42333,1
10371,42334,1
10372,42335,1
10373,42336,1
10374,42337,1
10375,42338,1
10376,42339,1
10377,42340,1
10378,42341,1
10379,42342,0
10380,42343,1
10381,42344,1
10382,42345,1
10383,42346,1
10384,42347,1
10385,42348,0
10386,42349,1
10387,42350,1
10388,42351,0
10389,42352,1
10390,42353,1
10391,42354,0
10392,42355,1
10393,42356,1
10394,42357,0
10395,42358,1
10396,42359,1
10397,42360,1
10398,42361,1
10399,42362,1
10400,42363,1
10401,42364,1
10402,42365,1
10403,42366,1
10404,42367,1
10405,42368,1
10406,42369,1
10407,42370,0
10408,42371,1
10409,42372,1
10410,42373,1
10411,42374,1
10412,42375,1
10413,42376,1
10414,42377,1
10415,42378,0
10416,42379,1
10417,42380,1
10418,42381,1
10419,42382,1
10420,42383,1
10421,42384,1
10422,42385,1
10423,42386,1
10424,42387,1
10425,42388,1
10426,42389,1
10427,42390,1
10428,42391,1
10429,42392,0
10430,42393,1
10431,42394,1
10432,42395,1
10433,42396,0
10434,42397,1
10435,42398,1
10436,42399,1
10437,42400,1
10438,42401,1
10439,42402,0
10440,42403,1
10441,42404,1
10442,42405,1
10443,42406,1
10444,42407,1
10445,42408,1
10446,42409,1
10447,42410,1
10448,42411,1
10449,42412,0
10450,42413,1
10451,42414,0
10452,42415,0
10453,42416,1
10454,42417,0
10455,42418,0
10456,42419,1
10457,42420,1
10458,42421,1
10459,42422,1
10460,42423,1
10461,42424,1
10462,42425,1
10463,42426,1
10464,42427,1
10465,42428,1
10466,42429,1
10467,42430,1
10468,42431,1
10469,42432,1
10470,42433,0
10471,42434,1
10472,42435,1
10473,42436,1
10474,42437,1
10475,42438,1
10476,42439,1
10477,42440,1
10478,42441,1
10479,42442,1
10480,42443,1
10481,42444,0
10482,42445,0
10483,42446,1
10484,42447,1
10485,42448,1
10486,42449,0
10487,42450,1
10488,42451,1
10489,42452,0
10490,42453,1
10491,42454,1
10492,42455,1
10493,42456,1
10494,42457,1
10495,42458,1
10496,42459,1
10497,42460,1
10498,42461,1
10499,42462,1
10500,42463,0
10501,42464,0
10502,42465,1
10503,42466,1
10504,42467,1
10505,42468,1
10506,42469,1
10507,42470,1
10508,42471,1
10509,42472,1
10510,42473,1
10511,42474,0
10512,42475,1
10513,42476,1
10514,42477,1
10515,42478,1
10516,42479,1
10517,42480,1
10518,42481,1
10519,42482,1
10520,42483,1
10521,42484,1
10522,42485,1
10523,42486,1
10524,42487,1
10525,42488,1
10526,42489,1
10527,42490,1
10528,42491,1
10529,42492,1
10530,42493,1
10531,42494,1
10532,42495,1
10533,42496,1
10534,42497,1
10535,42498,0
10536,42499,1
10537,42500,1
10538,42501,1
10539,42502,1
10540,42503,1
10541,42504,1
10542,42505,1
10543,42506,1
10544,42507,0
10545,42508,1
10546,42509,0
10547,42510,1
10548,42511,1
10549,42512,0
10550,42513,0
10551,42514,1
10552,42515,1
10553,42516,1
10554,42517,1
10555,42518,1
10556,42519,1
10557,42520,1
10558,42521,1
10559,42522,1
10560,42523,1
10561,42524,1
10562,42525,0
10563,42526,0
10564,42527,0
10565,42528,1
10566,42529,1
10567,42530,1
10568,42531,1
10569,42532,1
10570,42533,1
10571,42534,1
10572,42535,1
10573,42536,1
10574,42537,0
10575,42538,1
10576,42539,1
10577,42540,1
10578,42541,1
10579,42542,1
10580,42543,1
10581,42544,1
10582,42545,0
10583,42546,1
10584,42547,1
10585,42548,1
10586,42549,1
10587,42550,1
10588,42551,1
10589,42552,1
10590,42553,1
10591,42554,1
10592,42555,1
10593,42556,1
10594,42557,0
10595,42558,1
10596,42559,1
10597,42560,1
10598,42561,1
10599,42562,1
10600,42563,0
10601,42564,1
10602,42565,1
10603,42566,1
10604,42567,1
10605,42568,1
10606,42569,1
10607,42570,1
10608,42571,1
10609,42572,0
10610,42573,1
10611,42574,1
10612,42575,0
10613,42576,1
10614,42577,1
10615,42578,1
10616,42579,1
10617,42580,1
10618,42581,1
10619,42582,0
10620,42583,1
10621,42584,1
10622,42585,1
10623,42586,0
10624,42587,1
10625,42588,0
10626,42589,1
10627,42590,1
10628,42591,1
10629,42592,0
10630,42593,0
10631,42594,1
10632,42595,1
10633,42596,1
10634,42597,1
10635,42598,1
10636,42599,1
10637,42600,0
10638,42601,0
10639,42602,0
10640,42603,0
10641,42604,1
10642,42605,1
10643,42606,1
10644,42607,1
10645,42608,1
10646,42609,1
10647,42610,0
10648,42611,1
10649,42612,1
10650,42613,1
10651,42614,1
10652,42615,1
10653,42616,1
10654,42617,0
10655,42618,1
10656,42619,1
10657,42620,1
10658,42621,1
10659,42622,1
10660,42623,1
10661,42624,1
10662,42625,1
10663,42626,1
10664,42627,1
10665,42628,1
10666,42629,1
10667,42630,0
10668,42631,1
10669,42632,1
10670,42633,1
10671,42634,1
10672,42635,1
10673,42636,1
10674,42637,0
10675,42638,1
10676,42639,1
10677,42640,1
10678,42641,1
10679,42642,1
10680,42643,1
10681,42644,1
10682,42645,1
10683,42646,1
10684,42647,1
10685,42648,1
10686,42649,1
10687,42650,1
10688,42651,1
10689,42652,1
10690,42653,1
10691,42654,1
10692,42655,1
10693,42656,0
10694,42657,1
10695,42658,1
10696,42659,1
10697,42660,1
10698,42661,1
10699,42662,1
10700,42663,1
10701,42664,1
10702,42665,1
10703,42666,1
10704,42667,1
10705,42668,1
10706,42669,1
10707,42670,1
10708,42671,1
10709,42672,1
10710,42673,1
10711,42674,1
10712,42675,1
10713,42676,1
10714,42677,1
10715,42678,1
10716,42679,0
10717,42680,1
10718,42681,1
10719,42682,1
10720,42683,1
10721,42684,1
10722,42685,1
10723,42686,0
10724,42687,1
10725,42688,0
10726,42689,1
10727,42690,1
10728,42691,1
10729,42692,1
10730,42693,1
10731,42694,1
10732,42695,1
10733,42696,1
10734,42697,1
10735,42698,0
10736,42699,1
10737,42700,1
10738,42701,1
10739,42702,1
10740,42703,0
10741,42704,1
10742,42705,1
10743,42706,1
10744,42707,1
10745,42708,1
10746,42709,1
10747,42710,1
10748,42711,1
10749,42712,1
10750,42713,1
10751,42714,0
10752,42715,1
10753,42716,1
10754,42717,0
10755,42718,1
10756,42719,1
10757,42720,0
10758,42721,1
10759,42722,1
10760,42723,0
10761,42724,1
10762,42725,1
10763,42726,1
10764,42727,1
10765,42728,1
10766,42729,1
10767,42730,1
10768,42731,1
10769,42732,1
10770,42733,0
10771,42734,1
10772,42735,1
10773,42736,1
10774,42737,1
10775,42738,0
10776,42739,1
10777,42740,0
10778,42741,1
10779,42742,0
10780,42743,1
10781,42744,0
10782,42745,1
10783,42746,1
10784,42747,1
10785,42748,1
10786,42749,1
10787,42750,1
10788,42751,1
10789,42752,1
10790,42753,1
10791,42754,0
10792,42755,1
10793,42756,1
10794,42757,1
10795,42758,0
10796,42759,1
10797,42760,1
10798,42761,1
10799,42762,1
10800,42763,1
10801,42764,1
10802,42765,1
10803,42766,1
10804,42767,1
10805,42768,1
10806,42769,1
10807,42770,1
10808,42771,0
10809,42772,1
10810,42773,1
10811,42774,1
10812,42775,0
10813,42776,1
10814,42777,1
10815,42778,1
10816,42779,0
10817,42780,1
10818,42781,1
10819,42782,1
10820,42783,1
10821,42784,1
10822,42785,0
10823,42786,1
10824,42787,1
10825,42788,1
10826,42789,0
10827,42790,0
10828,42791,1
10829,42792,1
10830,42793,1
10831,42794,1
10832,42795,0
10833,42796,1
10834,42797,0
10835,42798,1
10836,42799,0
10837,42800,1
10838,42801,1
10839,42802,1
10840,42803,0
10841,42804,1
10842,42805,1
10843,42806,1
10844,42807,1
10845,42808,1
10846,42809,1
10847,42810,1
10848,42811,1
10849,42812,1
10850,42813,1
10851,42814,1
10852,42815,1
10853,42816,1
10854,42817,1
10855,42818,0
10856,42819,1
10857,42820,1
10858,42821,1
10859,42822,1
10860,42823,0
10861,42824,1
10862,42825,1
10863,42826,0
10864,42827,0
10865,42828,0
10866,42829,1
10867,42830,0
10868,42831,1
10869,42832,1
10870,42833,1
10871,42834,1
10872,42835,0
10873,42836,1
10874,42837,1
10875,42838,1
10876,42839,1
10877,42840,1
10878,42841,1
